Data Set,ID,Line,Spanish Line,
/Lotus/Language/G1Quests/,HarvesterkMessageRepeat,Thank you for your continued interest in the Zanuka Project. A member of our staff will assist you shortly.,Gracias por tu continuo interés en el Proyecto Zanuka. Un miembro de nuestro personal te atenderá en breve.,
/Lotus/Language/G1Quests/,HarvesterTitle,Another Volunteer,Otro voluntario,
/Lotus/Language/G1Quests/,InvasionEventClanTrophyBody_FC_CORPUS,"Our two houses have worked well together. May this statue always serve as a reminder of the ties between |CLAN_NAME| and The Corpus.
-Alad V","Nuestras dos casas han trabajado bien juntas. Puede que esta estatua os sirva como un recordatorio de los lazos entre |CLAN_NAME| y los Corpus.
-Alad V",
/Lotus/Language/G1Quests/,InvasionEventClanTrophyBody_FC_GRINEER,"I know the Tenno of |CLAN_NAME|, you seek glory, not riches. You live and die for Victory.
 
Take this statue. It celebrates your glory. It honors your victory.
 
-Sargas Ruk","Conozco a los Tenno de |CLAN_NAME|, buscáis la gloria, no las riquezas. Vivís y morís por la Victoria.
 
Tomad esta estatua. Celebra vuestra gloria. Conmemora vuestra victoria.
 
-Sargas Ruk",
/Lotus/Language/G1Quests/,InvasionEventClanTrophySubject_FC_CORPUS,A Symbol of Partnership,Un símbolo de la alianza,
/Lotus/Language/G1Quests/,InvasionEventClanTrophySubject_FC_GRINEER,A Symbol of Our Glory,Un símbolo de nuestra gloria,
/Lotus/Language/G1Quests/,Lotus_InvasionRewardBody_Tier3_CorpusWinGrineerSupported,"Tenno, the Corpus have successfully halted the Grineer invasion of Mars, and Alad V is rewarding his supporters with new Corpus weapon technology. This outcome means that our captured Tenno brethren remain at the mercy of Alad V, however, your loyalty to your comrades throughout this battle makes you worthy of reward. Tenno spies have returned intel allowing us to reverse-engineer the Detron weapon. I’m delivering these blueprints to you now.","Tenno, los Corpus han detenido con éxito la invasión Grineer de Marte, y Alad V está recompensando a sus seguidores con la nueva tecnología de armas Corpus. Este desenlace conlleva que nuestros hermanos Tenno capturados permanezcan a merced de Alad V, sin embargo, tu lealtad hacia tus compañeros a lo largo de esta batalla te hace digno de ser recompensado. Los espías Tenno han regresado, lo que nos permite realizar la ingeniería inversa del arma Detron. Estoy enviándote esos planos en este momento.",
/Lotus/Language/G1Quests/,Lotus_InvasionRewardBody_Tier3_GrineerWinCorpusSupported,"Tenno, the Grineer have crushed the Corpus resistance and Sargus Ruk’s units are now occupying positions on Mars. Your choice to allow the sacrifice of fellow Tenno must not have been easy. Fortunately, it never came to that and I have dispatched a team to recover our sleeping comrades. Though they are still a threat, take comfort in the fact that your efforts have slowed the pace of Grineer progress.
 
You shall be rewarded for your fortitude. During the invasion, Tenno agents recovered Brakk weapon blueprints which I am delivering to you now.","Tenno, los Grineer han aplastado la resistencia Corpus y las tropas de Sargas Ruk están ahora tomando posiciones en Marte. Tu decisión de permitir el sacrificio de tus compañeros Tenno no debe haber sido fácil. Afortunadamente, nunca se llegó a eso y he enviado un equipo para recuperar a nuestros camaradas dormidos. A pesar de que siguen siendo una amenaza, consuélate con el hecho de que tus esfuerzos han ralentizado el ritmo de progreso de los Grineer.
 
Serás recompensado por tu fortaleza. Durante la invasión, Los agentes Tenno recuperaron planos de armas Brakk que estoy enviándote ahora.",
/Lotus/Language/G1Quests/,Lotus_InvasionRewardSubject_Tier3_CorpusWinGrineerSupported,Loyalty Rewarded,Lealtad recompensada,
/Lotus/Language/G1Quests/,Lotus_InvasionRewardSubject_Tier3_GrineerWinCorpusSupported,Sacrifice Rewarded,Sacrificio recompensado,
/Lotus/Language/G1Quests/,LotusCorpusArnEtinaPluto,The death of Arn Etina means the corpus mineral pipeline has been severed. Robotics production will be disrupted for weeks.,La muerte de Arn Etina significa que el mineroducto de los Corpus ha sido cortado. La producción de robótica se interrumpirá durante semanas.,
/Lotus/Language/G1Quests/,LotusCorpusHyenaNeptune,Robotics with a pack mentality – the Corpus are beginning to raise all defenses. The Hyena model is their deadliest yet.,Robótica con una mentalidad de manada – Los Corpus están empezando a alzar todas las defensas. El modelo de Hiena es el más mortífero.,
/Lotus/Language/G1Quests/,LotusCorpusJackalVenus,Seeing The Jackal in action is grim – it’s clear the Corpus are capable of producing robotics beyond which we imagined.,"Ver el Chacal en acción es siniestro, es evidente que los Corpus son capaces de producir robótica más allá de la que imaginamos.",
/Lotus/Language/G1Quests/,LotusCorpusRaptorEuropa,The Raptor is the most recent heavy weapon prototype developed by the Corpus. You must destroy it before they can begin full scale production.,El Raptor es el prototipo de arma pesada más reciente creado por los Corpus. Debes destruirlo antes de que logren hacer una producción a gran escala.,
/Lotus/Language/G1Quests/,LotusCorpusSgtNefAnyoMars,The death of Sergeant Nef Anyo should weaken the Corpus Research and Development operations for some time.,La muerte del Sargento Nef Anyo debe debilitar las investigaciones y operaciones de desarrollo de los Corpus durante algún tiempo.,
/Lotus/Language/G1Quests/,LotusFormorianEventDefend,"Excellent, the corruption process has begun. You must defend this position to ensure the Grineer do not destroy this fuel cell before it spreads through the ship.","Excelente, el proceso de corrupción ha empezado. Debes defender esta posición para asegurar que los Grineer no destruyan esta célula de combustible antes de que se propague por la nave.",
/Lotus/Language/G1Quests/,LotusFormorianEventExtraction,Corruption process is complete. Good work Tenno. Get to extraction where I will record your contribution to the operation!,El proceso de corrupción se ha completado. Buen trabajo Tenno. ¡Ve al punto de extracción donde voy a registrar tu contribución a la operación!,
/Lotus/Language/G1Quests/,LotusFormorianEventObjective,Destroying a single reactor will not be enough to take down a Fomorian. We will need to poison the well... coordinated teams will corrupt it's fuel supply. This will require gear harvested from Infestation tissues. I will route you to an injector point...,Destruir solo un reactor no será suficiente para acabar con una Fomoré. Necesitaremos envenenar el pozo... equipos coordinados corromperán su suministro de combustible. Esto requerirá equipo cosechado de tejidos infectados. Voy a guiarte a un punto de inyección.,
/Lotus/Language/G1Quests/,LotusFormorianEventObjectiveLocated,There it is! You should be able to inject the corruptor you brought using the attached console.,¡Ahí está! Tendrías que ser capaz de inyectar el corruptor que trajiste usando la consola adjunta.,
/Lotus/Language/G1Quests/,LotusFormorianEventPrerequisite,"These Fomorians are massive, keep searching. You will need to locate a fuel cell and inject the corrupting agent. I hope you have a corruptor with you.","Estas Fomoré son enormes, sigue buscando. Necesitarás localizar una célula de combustible e inyectar el agente corrupto. Espero que tengas un corruptor contigo.",
/Lotus/Language/G1Quests/,LotusFormorianEventRestriction,"Remember, if you are coordinating with other Tenno the Alpha/Beta mixtures are more potent, but a single Tenno cannot equip them at once.","Recuerda, si estás coordinado con otro Tenno la mezcla Alfa/Beta es más potente, pero un solo Tenno no puede equiparse ambas de una vez.",
/Lotus/Language/G1Quests/,LotusGrineerCaptainVorMercury,The defeat of Grineer Captain Vor opens up other regions for the Tenno.,La derrota del Capitán Grineer Vor abre otras regiones a los Tenno.,
/Lotus/Language/G1Quests/,LotusGrineerCounslarVayHekEarth,The death of Counciler Vay Hek will bring all Grineer deployments to a halt.,La muerte del Consejero Vay Hek detendrá todos los despliegues de los Grineer.,
/Lotus/Language/G1Quests/,LotusGrineerGeneralSargasRukSaturn,Eliminating a Grineer General will render the Saturn region helplessly unorganized.,Eliminar un General Grineer hará que la región de Saturno esté desorganizada.,
/Lotus/Language/G1Quests/,LotusGrineerSniperKela,Kela de Thaym's death will no doubt cause ripples of dissension amongst the inner circles of Grineer nobility.,La muerte de Kela de Thaym sin duda creará discordia entre los círculos internos de la nobleza Grineer.,
/Lotus/Language/G1Quests/,LotusGrineerTylRegorUranus,Tyl Regor was no ordinary Grineer – he was the leader in Cloning. The self-proclaimed father of future Grineer.,Tyl Regor no fue un Grineer ordinario – fue el líder en la clonación. El Padre autoproclamado de los futuros Grineer.,
/Lotus/Language/G1Quests/,LotusInfestedJ3GolemJupiter,That Golem was the most complex species of Infested we’ve encountered. Their ability to overtake multiple species is growing.,Ese Golem era la especie más compleja de Infestados que nos hemos encontrado. Su capacidad de superar a múltiples especies está creciendo.,
/Lotus/Language/G1Quests/,ProperctorIntroTitle,Silencing Vay Hek,Silenciando a Vay Hek,
/Lotus/Language/G1Quests/,ProspectorIntroDesc,"Tenno,

Councilor Vay Hek is vulnerable. The failure of Project Tethra was so devastating that he has been forced into hiding. This is our chance, I need you to find Hek and take him out. 

Hek has consolidated his remaining shipbuilding on Ceres. To protect the operation, he's sent in his personal guardsmen, deadly Prosecutor class fighters. Ever paranoid, Hek has each Prosecutor carry a locator beacon so he can track them at all times. His paranoia will be his undoing. Collect enough locator beacons and you can use this Frequency Triangulator to determine his whereabouts.

Do not assume this will be easy. Not only are the Prosecutors viscious melee fighters but reconnaissance shows their auras create a new type of shield barrier, impervious to most types of damage. Getting through those shields will be difficult. You will need to experiment to find their weaknesses. 

Go to Ceres, defeat the Prosecutors to locate Vay Hek, and then take the fight to his doorstep. 

-The Lotus
","Tenno,

El Concejal Vay Hek es vulnerable. El fracaso del Proyecto Tethra fue tan devastador que se ha visto obligado a esconderse. Esta es nuestra oportunidad, necesito que encuentres a Hek y que lo elimines. 

Hek ha consolidado sus fábricas de naves restantes en Ceres. Para proteger la operación, ha enviado a sus guardias personales, combatientes letales de clase Procurador. Siempre paranoico, Hek hace llevar a cada Procurador una baliza localizadora para poder rastrearlos en todo momento. Su paranoia será su perdición. Recoge suficientes balizas localizadoras y podrás usar este Traingulador de Frecuencia para determinar su paradero.

No asumas que esto va a ser fácil. Los Procuradores no solo son combatientes atroces, sus auras crean un nuevo tipo de escudo protector, impenetrable para la mayoría de los tipos de daño. Conseguir atravesar esos escudos será difícil. Tendrás que experimentar para encontrar sus puntos débiles.

Ve a Ceres, derrota a los Procuradores para localizar a Vay Hek, y luego lleva la lucha a su puerta. 

-Lotus",
/Lotus/Language/G1Quests/,PSIVGiftMessage,"|PLAYER_NAME|, 

You have fought long and hard for our cause. Take this gift as a token of my appreciation. 

The Lotus ","|PLAYER_NAME|, 

Has luchado mucho y muy duro por nuestra causa. Toma este regalo como muestra de mi aprecio.

Lotus",
/Lotus/Language/G1Quests/,PSIVGiftTitle,A Gift From the Lotus,Un regalo de Lotus,
/Lotus/Language/G1Quests/,Q10-1,Strained,Tenso,
/Lotus/Language/G1Quests/,Q10E1,"A long-time Tenno sympathizer has tipped us off to the location of a strain of experimental Grineer DNA containing technocyte.

The informant, a Grineer geneticist, requires the DNA samples for clandestine work being done to ensure Orokin technology can never be adapted for Grineer use. He knows that if his people harness the ancient technology, the solar system is in grave danger.

Intercept this Grineer research vessel and extract each of the canisters containing the modified DNA. It is in our best interests that he is able to continue his work.","Un antiguo simpatizante de los Tenno nos ha avisado de la ubicación de una cepa experimental de ADN Grineer que contiene Tecnocite.

El informante, un genetista Grineer, requiere muestras de ADN para realizar el trabajo clandestino y así para garantizar que la tecnología Orokin nunca pueda ser adaptada para el uso de los Grineer. Él sabe que si su pueblo se aprovecha de la tecnología antigua, el sistema solar se encontrará en grave peligro.

Intercepta esta nave de investigación Grineer y extrae cada uno de los recipientes que contiene el ADN modificado. Lo mejor para nosotros es que pueda continuar su trabajo.",
/Lotus/Language/G1Quests/,Q10E1End,Good work. Our informant can now continue his research. We have adapted some of his work on Grineer technology for you to use.,Buen trabajo. Nuestro informante ahora puede continuar su investigación. Hemos adaptado algunos de sus trabajos en la tecnología de Grineer para tu uso.,
/Lotus/Language/G1Quests/,Q10E1Intro,"The canisters containing the DNA are scattered throughout the ship. Security is high... stay alert, and eliminate all those in your way.",Los frascos que contienen el ADN están repartidos por toda la nave. Hay mucha seguridad... Mantente alerta y elimina a cualquiera que esté en tu camino.,
